custom_id,report_path,paper_type_primary,paper_type_empirical,paper_type_experimental,relevance_pgg_or_variant,relevance_punishment_or_sanctions,relevance_efficiency_or_related_payoff_outcome,outcomes_primary_outcome_type
10.1016_j.socec.2019.101478,literature/output/paper_analysis_reports/broad_all/10.1016_j.socec.2019.101478.md,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff
10.1038_s41598-017-12490-5,literature/output/paper_analysis_reports/broad_all/10.1038_s41598-017-12490-5.md,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff
10.1088_0253-6102_62_5_03,literature/output/paper_analysis_reports/broad_all/10.1088_0253-6102_62_5_03.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1093_oep_gpy045,literature/output/paper_analysis_reports/broad_all/10.1093_oep_gpy045.md,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff
10.1093_restud_rdt022,literature/output/paper_analysis_reports/broad_all/10.1093_restud_rdt022.md,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff
10.1098_rspb.2007.1558,literature/output/paper_analysis_reports/broad_all/10.1098_rspb.2007.1558.md,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff
10.1098_rspb.2012.0937,literature/output/paper_analysis_reports/broad_all/10.1098_rspb.2012.0937.md,empirical,experimental,lab_experiment,exact,exact,exact,mixed
10.1111_apce.12343,literature/output/paper_analysis_reports/broad_all/10.1111_apce.12343.md,empirical,experimental,lab_experiment,exact,exact,exact,mixed
10.1111_j.1465-7295.2007.00028.x,literature/output/paper_analysis_reports/broad_all/10.1111_j.1465-7295.2007.00028.x.md,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff
10.1111_j.1465-7295.2010.00344.x,literature/output/paper_analysis_reports/broad_all/10.1111_j.1465-7295.2010.00344.x.md,empirical,experimental,field_experiment,exact,exact,exact,efficiency_or_payoff
10.1111_j.1465-7295.2011.00452.x,literature/output/paper_analysis_reports/broad_all/10.1111_j.1465-7295.2011.00452.x.md,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff
10.1111_j.1468-0297.2005.01031.x,literature/output/paper_analysis_reports/broad_all/10.1111_j.1468-0297.2005.01031.x.md,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff
10.1162_ARTL_a_00251,literature/output/paper_analysis_reports/broad_all/10.1162_ARTL_a_00251.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1111_geer.12103,literature/output/paper_analysis_reports/broad_all/10.1111_geer.12103.md,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff
10.1016_s1090-5138(02)00157-5,literature/output/paper_analysis_reports/broad_all/10.1016_s1090-5138(02)00157-5.md,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff
10.1016_j.physrep.2017.05.004,literature/output/paper_analysis_reports/broad_all/10.1016_j.physrep.2017.05.004.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1016_j.comnet.2011.07.011,literature/output/paper_analysis_reports/broad_all/10.1016_j.comnet.2011.07.011.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1109_tnse.2023.3279094,literature/output/paper_analysis_reports/broad_all/10.1109_tnse.2023.3279094.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1006_jtbi.2000.2111,literature/output/paper_analysis_reports/broad_all/10.1006_jtbi.2000.2111.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1007_s13235-013-0094-7,literature/output/paper_analysis_reports/broad_all/10.1007_s13235-013-0094-7.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1016_j.euroecorev.2014.11.009,literature/output/paper_analysis_reports/broad_all/10.1016_j.euroecorev.2014.11.009.md,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff
10.1016_j.euroecorev.2021.103862,literature/output/paper_analysis_reports/broad_all/10.1016_j.euroecorev.2021.103862.md,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff
10.1016_j.jtbi.2007.07.024,literature/output/paper_analysis_reports/broad_all/10.1016_j.jtbi.2007.07.024.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1016_j.jtbi.2019.110103,literature/output/paper_analysis_reports/broad_all/10.1016_j.jtbi.2019.110103.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1016_j.physa.2014.06.041,literature/output/paper_analysis_reports/broad_all/10.1016_j.physa.2014.06.041.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1016_j.socec.2016.03.005,literature/output/paper_analysis_reports/broad_all/10.1016_j.socec.2016.03.005.md,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff
10.1017_psrm.2023.52,literature/output/paper_analysis_reports/broad_all/10.1017_psrm.2023.52.md,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff
10.1037_npe0000099,literature/output/paper_analysis_reports/broad_all/10.1037_npe0000099.md,empirical,experimental,lab_experiment,exact,exact,exact,mixed
10.1073_pnas.1115219109,literature/output/paper_analysis_reports/broad_all/10.1073_pnas.1115219109.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1088_1674-1056_ad5274,literature/output/paper_analysis_reports/broad_all/10.1088_1674-1056_ad5274.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1093_ej_ueaa116,literature/output/paper_analysis_reports/broad_all/10.1093_ej_ueaa116.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1098_rsif.2014.0935,literature/output/paper_analysis_reports/broad_all/10.1098_rsif.2014.0935.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1098_rspa.2021.0568,literature/output/paper_analysis_reports/broad_all/10.1098_rspa.2021.0568.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1098_rspb.2019.0001,literature/output/paper_analysis_reports/broad_all/10.1098_rspb.2019.0001.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1103_PhysRevX.3.041021,literature/output/paper_analysis_reports/broad_all/10.1103_PhysRevX.3.041021.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1142_s0217590820500071,literature/output/paper_analysis_reports/broad_all/10.1142_s0217590820500071.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1146_annurev.soc.33.040406.131812,literature/output/paper_analysis_reports/broad_all/10.1146_annurev.soc.33.040406.131812.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1209_0295-5075_115_38002,literature/output/paper_analysis_reports/broad_all/10.1209_0295-5075_115_38002.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1257_aer.99.4.1335,literature/output/paper_analysis_reports/broad_all/10.1257_aer.99.4.1335.md,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff
10.1371_journal.pone.0282112,literature/output/paper_analysis_reports/broad_all/10.1371_journal.pone.0282112.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1628_093245610791343003,literature/output/paper_analysis_reports/broad_all/10.1628_093245610791343003.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1628_jite-2020-0050,literature/output/paper_analysis_reports/broad_all/10.1628_jite-2020-0050.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.18564_jasss.1805,literature/output/paper_analysis_reports/broad_all/10.18564_jasss.1805.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1007_s10683-010-9257-1,literature/output/paper_analysis_reports/broad_all/10.1007_s10683-010-9257-1.md,empirical,experimental,lab_experiment,exact,exact,exact,mixed
10.1093_restud_rds016,literature/output/paper_analysis_reports/broad_all/10.1093_restud_rds016.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1006_jtbi.2000.2202,literature/output/paper_analysis_reports/broad_all/10.1006_jtbi.2000.2202.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1016_j.chaos.2025.116255,literature/output/paper_analysis_reports/broad_all/10.1016_j.chaos.2025.116255.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1016_j.jtbi.2010.06.010,literature/output/paper_analysis_reports/broad_all/10.1016_j.jtbi.2010.06.010.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1016_j.jtbi.2012.09.012,literature/output/paper_analysis_reports/broad_all/10.1016_j.jtbi.2012.09.012.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1016_j.physleta.2022.127935,literature/output/paper_analysis_reports/broad_all/10.1016_j.physleta.2022.127935.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1038_srep08917,literature/output/paper_analysis_reports/broad_all/10.1038_srep08917.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1073_pnas.1315273111,literature/output/paper_analysis_reports/broad_all/10.1073_pnas.1315273111.md,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff
10.1093_jleo_ewp039,literature/output/paper_analysis_reports/broad_all/10.1093_jleo_ewp039.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1371_journal.pone.0254860,literature/output/paper_analysis_reports/broad_all/10.1371_journal.pone.0254860.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.2307_2095953,literature/output/paper_analysis_reports/broad_all/10.2307_2095953.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1007_978-981-13-2769-8_2,literature/output/paper_analysis_reports/broad_all/10.1007_978-981-13-2769-8_2.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1016_j.physa.2022.127913,literature/output/paper_analysis_reports/broad_all/10.1016_j.physa.2022.127913.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1162_003355399556151,literature/output/paper_analysis_reports/broad_all/10.1162_003355399556151.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1016_j.amc.2021.126797,literature/output/paper_analysis_reports/broad_all/10.1016_j.amc.2021.126797.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1016_j.jtbi.2014.06.041,literature/output/paper_analysis_reports/broad_all/10.1016_j.jtbi.2014.06.041.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1016_j.jtbi.2016.11.012,literature/output/paper_analysis_reports/broad_all/10.1016_j.jtbi.2016.11.012.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1038_ncomms1442,literature/output/paper_analysis_reports/broad_all/10.1038_ncomms1442.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1038_s41893-022-00877-w,literature/output/paper_analysis_reports/broad_all/10.1038_s41893-022-00877-w.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1038_srep00344,literature/output/paper_analysis_reports/broad_all/10.1038_srep00344.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1103_PhysRevX.7.041027,literature/output/paper_analysis_reports/broad_all/10.1103_PhysRevX.7.041027.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1109_tcsii.2019.2910893,literature/output/paper_analysis_reports/broad_all/10.1109_tcsii.2019.2910893.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1111_jpet.12540,literature/output/paper_analysis_reports/broad_all/10.1111_jpet.12540.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1371_journal.pone.0035287,literature/output/paper_analysis_reports/broad_all/10.1371_journal.pone.0035287.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1371_journal.pone.0057378,literature/output/paper_analysis_reports/broad_all/10.1371_journal.pone.0057378.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1371_journal.pone.0077041,literature/output/paper_analysis_reports/broad_all/10.1371_journal.pone.0077041.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1177_1043463103015002001,literature/output/paper_analysis_reports/broad_all/10.1177_1043463103015002001.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1016_j.tpb.2012.02.005,literature/output/paper_analysis_reports/broad_all/10.1016_j.tpb.2012.02.005.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1177_0951629806065012,literature/output/paper_analysis_reports/broad_all/10.1177_0951629806065012.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1016_j.jtbi.2020.110345,literature/output/paper_analysis_reports/broad_all/10.1016_j.jtbi.2020.110345.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1038_nature09203,literature/output/paper_analysis_reports/broad_all/10.1038_nature09203.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1038_s41598-022-23454-9,literature/output/paper_analysis_reports/broad_all/10.1038_s41598-022-23454-9.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1073_pnas.1604989113,literature/output/paper_analysis_reports/broad_all/10.1073_pnas.1604989113.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1103_PhysRevE.102.052414,literature/output/paper_analysis_reports/broad_all/10.1103_PhysRevE.102.052414.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1126_science.1183665,literature/output/paper_analysis_reports/broad_all/10.1126_science.1183665.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1142_s0218202515400163,literature/output/paper_analysis_reports/broad_all/10.1142_s0218202515400163.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1007_s12064-024-00432-5,literature/output/paper_analysis_reports/broad_all/10.1007_s12064-024-00432-5.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1016_j.amc.2022.127567,literature/output/paper_analysis_reports/broad_all/10.1016_j.amc.2022.127567.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1016_j.chaos.2023.113552,literature/output/paper_analysis_reports/broad_all/10.1016_j.chaos.2023.113552.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1016_j.chaos.2024.115693,literature/output/paper_analysis_reports/broad_all/10.1016_j.chaos.2024.115693.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1016_j.jtbi.2012.07.010,literature/output/paper_analysis_reports/broad_all/10.1016_j.jtbi.2012.07.010.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1016_j.jtbi.2012.12.019,literature/output/paper_analysis_reports/broad_all/10.1016_j.jtbi.2012.12.019.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1016_j.jtbi.2018.04.018,literature/output/paper_analysis_reports/broad_all/10.1016_j.jtbi.2018.04.018.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1016_j.jtbi.2019.05.019,literature/output/paper_analysis_reports/broad_all/10.1016_j.jtbi.2019.05.019.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1016_j.physa.2019.121796,literature/output/paper_analysis_reports/broad_all/10.1016_j.physa.2019.121796.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1038_s41467-024-49505-5,literature/output/paper_analysis_reports/broad_all/10.1038_s41467-024-49505-5.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1038_s41598-020-79731-y,literature/output/paper_analysis_reports/broad_all/10.1038_s41598-020-79731-y.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1038_s41598-022-10582-5,literature/output/paper_analysis_reports/broad_all/10.1038_s41598-022-10582-5.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1038_srep31927,literature/output/paper_analysis_reports/broad_all/10.1038_srep31927.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1063_1.5051422,literature/output/paper_analysis_reports/broad_all/10.1063_1.5051422.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1063_5.0268194,literature/output/paper_analysis_reports/broad_all/10.1063_5.0268194.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1088_1674-1056_19_10_100204,literature/output/paper_analysis_reports/broad_all/10.1088_1674-1056_19_10_100204.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1098_rsif.2019.0127,literature/output/paper_analysis_reports/broad_all/10.1098_rsif.2019.0127.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1103_PhysRevE.100.052304,literature/output/paper_analysis_reports/broad_all/10.1103_PhysRevE.100.052304.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1111_jpet.12252,literature/output/paper_analysis_reports/broad_all/10.1111_jpet.12252.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1142_s0218202519500428,literature/output/paper_analysis_reports/broad_all/10.1142_s0218202519500428.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1209_0295-5075_121_38003,literature/output/paper_analysis_reports/broad_all/10.1209_0295-5075_121_38003.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.1371_journal.pone.0034051,literature/output/paper_analysis_reports/broad_all/10.1371_journal.pone.0034051.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
10.3390_g12010017,literature/output/paper_analysis_reports/broad_all/10.3390_g12010017.md,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff
