model,source_id,n_aug_runs,n_baseline_runs,correlation,correlation_mean_repeat,correlation_repeat_sd,correlation_repeat_se,baseline_correlation,baseline_correlation_mean_repeat,baseline_repeat_sd,baseline_repeat_se,delta_correlation,delta_correlation_mean_repeat,delta_correlation_repeat_sd,delta_correlation_repeat_se
Gemini 2.5 Pro,10.1017_psrm.2023.52,5,5,0.5537835359573364,0.5458142042160035,0.03621048305140539,0.01619382032020929,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.19652679562568665,0.16128073632717133,0.25725538582866836,0.1150481060581677
Gemini 2.5 Pro,10.1017_s0033291717003075,5,5,0.5491161346435547,0.5491161346435547,0.0,0.0,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.1918593943119049,0.1645826667547226,0.2682712017821372,0.1199745287180843
Gemini 2.5 Pro,10.1017_s0043887117000181,5,5,0.493999719619751,0.45987764596939085,0.18217481744811034,0.0814710551205179,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.1367429792881012,0.07534417808055878,0.38317654154122743,0.1713617588538913
Gemini 2.5 Pro,10.1017_s0140525x11000069,5,5,0.6305199265480042,0.6088741898536683,0.028173339988700228,0.012599500673589373,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.27326318621635437,0.22434072196483612,0.2760662667818764,0.12346058776377354
Gemini 2.5 Pro,10.1017_s0140525x11002202,5,5,0.5484822392463684,0.547890305519104,0.002741037251070778,0.0012258291244506834,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.19122549891471863,0.16335683763027192,0.26913367154615425,0.12036023692226036
Gemini 2.5 Pro,10.1017_s0266267110000374,5,5,0.5491161346435547,0.5491161346435547,0.0,0.0,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.1918593943119049,0.1645826667547226,0.2682712017821372,0.1199745287180843
Gemini 2.5 Pro,10.1017_s0266267119000233,5,5,0.4632580578327179,0.4508888483047485,0.054046386439551855,0.024170278803412153,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.10600131750106812,0.06635538041591645,0.2906143898642254,0.12996670619520675
Gemini 2.5 Pro,10.1017_s026988890800132x,5,5,0.5664023160934448,0.5515153884887696,0.08443668850646505,0.037761235059086205,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.20914557576179504,0.16698192059993744,0.20586014565028488,0.09206345590640892
Gemini 2.5 Pro,10.1017_s0956792510000094,5,5,0.5342987179756165,0.522828859090805,0.054564611155538095,0.024402035941925304,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.17704197764396667,0.13829539120197296,0.2881945002568,0.12888449866315707
Gemini 2.5 Pro,10.1017_s0956792515000649,5,5,0.3667251765727997,0.3292054295539856,0.19996984816191724,0.08942923478807166,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.009468436241149902,-0.055328038334846494,0.15045114306993992,0.06728379663938641
Gemini 2.5 Pro,10.1017_s1355770x08004592,5,5,0.6010834574699402,0.5639239907264709,0.1138597432864531,0.05091962517783689,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.2438267171382904,0.17939052283763884,0.31751560121478634,0.1419972936465954
Gemini 2.5 Pro,10.1017_s1355770x12000381,5,5,0.6229032874107361,0.5704204916954041,0.11968241245666265,0.053523601992853054,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.2656465470790863,0.18588702380657196,0.16421755993190898,0.07344032542137884
Gemini 2.5 Pro,10.1017_s1355770x16000322,5,5,0.6440805792808533,0.5827648520469666,0.0449136192376752,0.020085981146196804,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.2868238389492035,0.19823138415813446,0.2590977668104062,0.11587204388129142
Gemini 2.5 Pro,10.1017_s1355770x19000457,5,5,0.6028477549552917,0.4901942163705826,0.26059931461124836,0.1165435564721211,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.24559101462364197,0.10566074848175049,0.4234604227050297,0.18937725818984835
Gemini 2.5 Pro,10.1017_s1744137416000527,5,5,0.4787713885307312,0.46557608246803284,0.03263668842381398,0.014595570775225705,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.12151464819908142,0.08104261457920074,0.29040328986777053,0.12987229940678216
Gemini 2.5 Pro,10.1017_xps.2020.10,5,5,0.4597971439361572,0.4523119986057281,0.09654699748287017,0.04317712987903975,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.10254040360450745,0.06777853071689606,0.24843081547321352,0.1111016382207624
Gemini 2.5 Pro,10.1023_B_ACBI.0000043440.36462.1a,5,5,0.5879508256912231,0.548714542388916,0.03733064490483295,0.016694771930222528,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.23069408535957336,0.16418107450008393,0.247705857857044,0.11077742731865015
Gemini 2.5 Pro,10.1023_a_1011612522206,5,5,0.6030985713005066,0.5848055243492126,0.09363003532858008,0.04187262474608238,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.2458418309688568,0.20027205646038054,0.2006842023439955,0.08974870369029932
Gemini 2.5 Pro,10.1023_a_1020598804674,5,5,0.5435341000556946,0.5227832436561585,0.03514593861898153,0.015717741577015554,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.1862773597240448,0.13824977576732636,0.24621639565645942,0.11011131957256544
Gemini 2.5 Pro,10.1023_a_1023952115422,5,5,0.5417284965515137,0.5307273983955383,0.04320135878825235,0.019320234994178037,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.1844717562198639,0.14619393050670623,0.29136213772352776,0.13030110920389276
Gemini 2.5 Pro,10.1023_b_Exec.0000040559.08652.51,5,5,0.5247953534126282,0.47099623680114744,0.09715393171961868,0.04344855912128808,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.1675386130809784,0.08646276891231537,0.19862311142323005,0.08882695580897147
Gemini 2.5 Pro,10.1027_1864-9335_a000460,5,5,0.5491161346435547,0.5491161346435547,0.0,0.0,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.1918593943119049,0.1645826667547226,0.2682712017821372,0.1199745287180843
Gemini 2.5 Pro,10.1027_2151-2604_a000459,5,5,0.4460153579711914,0.41958962082862855,0.11487348308278131,0.05137298339705422,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.08875861763954163,0.03505615293979645,0.25772736668764773,0.11525918231511902
Gemini 2.5 Pro,10.1037_0022-3514.76.4.587,5,5,0.3951834738254547,0.3289710170589387,0.2456968897513383,0.10987898946885276,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.03792673349380493,-0.05556245082989335,0.4230033140599449,0.18917283298914586
Gemini 2.5 Pro,10.1037_1089-2680.11.2.142,5,5,0.04891213774681091,0.07816877812147141,0.19492367359613358,0.08717251691698712,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,-0.30834460258483887,-0.3063646897673607,0.20751900366245316,0.09280531976245461
Gemini 2.5 Pro,10.1037_a0011381,5,5,0.5562392473220825,0.5253722310066223,0.037228515104331616,0.016649098094932632,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.19898250699043274,0.14083876311779023,0.2737794713792099,0.12243790176957427
Gemini 2.5 Pro,10.1037_a0019861,5,5,0.5491161942481995,0.5491161346435547,0.0,0.0,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.19185945391654968,0.1645826667547226,0.2682712017821372,0.1199745287180843
Gemini 2.5 Pro,10.1037_a0020280,5,5,0.5584082007408142,0.5518721818923951,0.006162708997608261,0.0027560472488403318,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.20115146040916443,0.16733871400356293,0.26600613580548577,0.11896156041862138
Gemini 2.5 Pro,10.1037_a0023489,5,5,0.6245043277740479,0.6115018963813782,0.0348738993745222,0.015596081928383805,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.26724758744239807,0.2269684284925461,0.2873265982988426,0.1284963611079975
Gemini 2.5 Pro,10.1037_a0033495,5,5,0.5380793213844299,0.4977870583534241,0.09193157606970678,0.04111305067411146,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.18082258105278015,0.11325359046459198,0.2879838281381582,0.12879028322750768
Gemini 2.5 Pro,10.1037_dev0001183,5,5,0.5687107443809509,0.5451356887817382,0.014352777620471512,0.006418757285062395,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.21145400404930115,0.16060222089290618,0.25586256494074455,0.11442521762099185
Gemini 2.5 Pro,10.1037_npe0000009,5,5,0.1306832879781723,0.13011756539344788,0.05149386012546593,0.023028754332881533,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,-0.22657345235347748,-0.2544159024953842,0.2189116542954941,0.09790026801433173
Gemini 2.5 Pro,10.1037_npe0000011,5,5,0.578886091709137,0.5455630540847778,0.007480016822709228,0.0033451652176839652,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.22162935137748718,0.16102958619594573,0.2694187874439445,0.12048774462804533
Gemini 2.5 Pro,10.1037_npe0000045,5,5,0.47639477252960205,0.43369303941726683,0.12618984066608777,0.056433812359847915,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.11913803219795227,0.04915957152843475,0.2968982492054271,0.13277693352480158
Gemini 2.5 Pro,10.1037_npe0000069,5,5,0.5062704086303711,0.4375672571361065,0.22241919049213565,0.09946888588817804,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.1490136682987213,0.0530337892472744,0.08466843711361917,0.03786487618694371
Gemini 2.5 Pro,10.1037_npe0000099,5,5,0.43113961815834045,0.41805349588394164,0.0709643139125607,0.03173620597702395,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.07388287782669067,0.03352002799510956,0.29614059967383705,0.13243810235365033
Gemini 2.5 Pro,10.1037_npe0000169,5,5,0.5167028903961182,0.4844792604446411,0.030676819155244443,0.01371909059291885,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.15944615006446838,0.09994579255580902,0.2634997893143033,0.11784068819273097
Gemini 2.5 Pro,10.1037_pspa0000301,5,5,0.41747236251831055,0.36027597188949584,0.0826488835063279,0.03696170435692207,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.06021562218666077,-0.024257495999336243,0.2258754606441056,0.10101457688985971
Gemini 2.5 Pro,10.1037_pspa0000375,5,5,0.5966971516609192,0.5570881247520447,0.017825911798539543,0.007971990108489991,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.2394404113292694,0.17255465686321259,0.2620627102651511,0.11719800690414195
Gemini 2.5 Pro,10.1037_pspi0000389,5,5,0.5999746918678284,0.5499084889888763,0.05270064094388257,0.02356844312166602,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.2427179515361786,0.16537502110004426,0.2833406832300128,0.12671380569870866
Gemini 2.5 Pro,10.1037_pspi0000474,5,5,0.6004459261894226,0.5740132689476013,0.038626973389555466,0.017274507652824296,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.24318918585777283,0.18947980105876921,0.2528143937476417,0.11306203402202493
Gemini 2.5 Pro,10.1037_xge0000018,5,5,0.5609037280082703,0.5102191090583801,0.07751635257526573,0.03466636674522701,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.20364698767662048,0.12568564116954803,0.24330052059418325,0.10880730060193625
Gemini 2.5 Pro,10.1037_xge0000154,5,5,0.6325160264968872,0.5787152767181396,0.05670773116700126,0.025360468347839657,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.2752592861652374,0.19418180882930755,0.32106342891824124,0.14358393043007184
Gemini 2.5 Pro,10.1037_xge0000190,5,5,0.5689879655838013,0.5507949233055115,0.012484670893887453,0.005583314559089081,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.2117312252521515,0.1662614554166794,0.2613055681642759,0.11685940266290518
Gemini 2.5 Pro,10.1037_xge0000365,5,5,0.4394564926624298,0.40291778156533836,0.23742493843807752,0.10617966038024881,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.08219975233078003,0.01838431367650628,0.1397518178411191,0.062498912934382034
Gemini 2.5 Pro,10.1037_xge0000405,5,5,0.5792360901832581,0.5381230056285858,0.0245813837628957,0.01099312901496887,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.22197934985160828,0.15358953773975373,0.2784820018722282,0.12454093733930519
Gemini 2.5 Pro,10.1037_xge0001004,5,5,0.3313072919845581,0.3266415804624557,0.0947932290980327,0.042392820813982435,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,-0.025949448347091675,-0.05789188742637634,0.32298477765409705,0.1444431837064432
Gemini 2.5 Pro,10.1038_373209a0,5,5,0.6269477009773254,0.6124629855155945,0.017014231587507752,0.007608995682918299,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.26969096064567566,0.2279295176267624,0.28486933702128514,0.1273974404569782
Gemini 2.5 Pro,10.1038_415137a,5,5,0.22641636431217194,0.2088579922914505,0.1210114597923702,0.05411797003044447,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,-0.13084037601947784,-0.1756754755973816,0.24293691015651458,0.10864468907074513
Gemini 2.5 Pro,10.1038_415424a,5,5,0.33653056621551514,0.320476096868515,0.15406249838417327,0.06889884383409259,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,-0.020726174116134644,-0.06405737102031708,0.3579311445174151,0.16007167408104825
Gemini 2.5 Pro,10.1038_nature01474,5,5,0.5399368405342102,0.5180800914764404,0.11152047088103925,0.049873470754557926,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.18268010020256042,0.13354662358760833,0.2443007449290485,0.10925461452303789
Gemini 2.5 Pro,10.1038_nature02043,5,5,0.5476865172386169,0.5459114789962769,0.012055094310446263,0.005391202070665759,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.19042977690696716,0.16137801110744476,0.2572331356026091,0.11503815545457104
Gemini 2.5 Pro,10.1038_nature02978,5,5,0.6117086410522461,0.5770917415618897,0.052396034712321654,0.02343221907363797,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.2544519007205963,0.19255827367305756,0.23293309192413006,0.10417084555031242
Gemini 2.5 Pro,10.1038_nature04131,5,5,0.4454139471054077,0.43784303665161134,0.0762332115147347,0.0340925286180133,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.08815720677375793,0.05330956876277924,0.20949650722427623,0.09368968624045149
Gemini 2.5 Pro,10.1038_nature04755,5,5,0.41977256536483765,0.3978006988763809,0.10407617426248494,0.046544280097806076,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.06251582503318787,0.013267230987548829,0.33038414515470427,0.1477522814508153
Gemini 2.5 Pro,10.1038_nature04981,5,5,0.5365206003189087,0.4923729419708252,0.08859833039530943,0.03962237789137954,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.1792638599872589,0.1078394740819931,0.3280859881487335,0.1467245143931517
Gemini 2.5 Pro,10.1038_nature05229,5,5,0.2801058888435364,0.2780547827482224,0.13803928136783594,0.061733043340740264,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,-0.0771508514881134,-0.10647868514060974,0.32127114691262637,0.14367682474119084
Gemini 2.5 Pro,10.1038_nature06723,5,5,0.6074121594429016,0.5866350650787353,0.05163706432116651,0.02309279719613147,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.25015541911125183,0.20210159718990325,0.23031785656612483,0.10300127674278027
Gemini 2.5 Pro,10.1038_nature07184,5,5,0.5873615145683289,0.5538813829421997,0.03141173954121024,0.01404775698113283,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.23010477423667908,0.1693479150533676,0.2446304011162193,0.10940204125178135
Gemini 2.5 Pro,10.1038_nature07601,5,5,0.5798801779747009,0.560342276096344,0.02816936910996882,0.012597724842634606,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.22262343764305115,0.1758088082075119,0.252791131649795,0.11305163089560803
Gemini 2.5 Pro,10.1038_nature09203,5,5,0.5594969987869263,0.5459399938583374,0.05569045715633793,0.02490552957992225,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.2022402584552765,0.1614065259695053,0.27104229206045355,0.12121379796490513
Gemini 2.5 Pro,10.1038_nature16980,5,5,0.5491161346435547,0.5491161346435547,0.0,0.0,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.1918593943119049,0.1645826667547226,0.2682712017821372,0.1199745287180843
Gemini 2.5 Pro,10.1038_nature16981,5,5,0.4605935513973236,0.4447705507278442,0.06694671520762288,0.02993948121491274,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.10333681106567383,0.06023708283901215,0.216847537640986,0.0969771669837378
Gemini 2.5 Pro,10.1038_nclimate1927,5,5,0.6167218685150146,0.5922466278076172,0.04922875393751555,0.02201576805037904,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.25946512818336487,0.20771315991878508,0.24784532677466728,0.11083979971476095
Gemini 2.5 Pro,10.1038_ncomms12288,5,5,0.6488762497901917,0.6108664751052857,0.05931928719331306,0.02652839170821614,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,0.29161950945854187,0.22633300721645355,0.25969052526037906,0.11613713351896676
Gemini 2.5 Pro,10.1038_ncomms1442,5,5,0.2903732657432556,0.2824273779988289,0.13402701583592586,0.0599387036461142,0.3572567403316498,0.3845334678888321,0.2682712017821372,0.1199745287180843,-0.06688347458839417,-0.10210608989000321,0.2971508547728071,0.1328899021688329
