model,variant_id,n_aug_runs,n_baseline_runs,correlation,correlation_mean_repeat,correlation_repeat_sd,correlation_repeat_se,baseline_correlation,baseline_correlation_mean_repeat,baseline_repeat_sd,baseline_repeat_se,delta_correlation,delta_correlation_mean_repeat,delta_correlation_repeat_sd,delta_correlation_repeat_se
GPT-5.1,citation_q2__jcr_q1__year_q2,5,5,0.5556184649467468,0.5084723949432373,0.0717449746231922,0.03208532806029102,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.11142367124557495,-0.1081814532226399,0.0891845823433628,0.03988455773293734
GPT-5.1,citation_q2__jcr_q1__year_q3,5,5,0.5228551030158997,0.47917959094047546,0.03476174050441437,0.015545922956815672,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.14418703317642212,-0.13747425722540174,0.06853057374717746,0.030647804287150256
GPT-5.1,citation_q2__jcr_q1__year_q4_newest,5,5,0.589491069316864,0.5620628833770752,0.06662382333977825,0.029795079581736245,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.07755106687545776,-0.05459096478880201,0.08212624354681,0.036727972661474116
GPT-5.1,citation_q2__jcr_q2,5,5,0.5167720913887024,0.5010387361049652,0.07164186237748782,0.032039214862149494,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.15027004480361938,-0.11561511206091199,0.10203119711338536,0.04562973851424199
GPT-5.1,citation_q2__jcr_q2__discipline_bio_evo,5,5,0.5133261680603027,0.49992576241493225,0.05692489951249976,0.02545758898445882,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.15371596813201904,-0.11672808575094495,0.1002262583385128,0.04482254535507395
GPT-5.1,citation_q2__jcr_q2__discipline_economics,5,5,0.6117339134216309,0.5919773817062378,0.05471682285580581,0.024470107083679193,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.05530822277069092,-0.02467646645963941,0.07228637322125521,0.03232744887392942
GPT-5.1,citation_q2__jcr_q2__discipline_math_phys_cs,5,5,0.44633322954177856,0.42308831214904785,0.09314642546759326,0.04165634784133123,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.2207089066505432,-0.19356553601682935,0.09316217639161192,0.04166339186869406
GPT-5.1,citation_q2__jcr_q2__discipline_multidisciplinary,5,5,0.6064406633377075,0.5825725078582764,0.04194451356169767,0.01875815672142356,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.06060147285461426,-0.034081340307600835,0.046396565100253084,0.02074917469733205
GPT-5.1,citation_q2__jcr_q2__discipline_other,5,5,0.5768805146217346,0.5499229609966279,0.058217204646779125,0.02603552541004295,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.09016162157058716,-0.0667308871692494,0.056218422310029215,0.025141642774603214
GPT-5.1,citation_q2__jcr_q2__discipline_psych_social,5,5,0.5850716829299927,0.5621011018753052,0.05363823357618054,0.023987747293870265,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.0819704532623291,-0.05455274629057203,0.07445469630208834,0.03329715243511435
GPT-5.1,citation_q2__jcr_q2__year_q1_oldest,5,5,0.5770648717880249,0.5431841969490051,0.02911580257169321,0.013020982753953842,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.08997726440429688,-0.07346965121687207,0.05755220050180443,0.025738126515346443
GPT-5.1,citation_q2__jcr_q2__year_q2,5,5,0.5281349420547485,0.4978365242481232,0.10865915814479707,0.04859385279793323,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.13890719413757324,-0.11881732391775404,0.15134162895034786,0.06768203403170558
GPT-5.1,citation_q2__jcr_q2__year_q3,5,5,0.5336734652519226,0.514817762374878,0.012467033034351096,0.005575426668508904,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.13336867094039917,-0.10183608579099927,0.05339946193162705,0.02388096536820606
GPT-5.1,citation_q2__jcr_q2__year_q4_newest,5,5,0.5107259154319763,0.502213078737259,0.09490071043011683,0.04244088792695291,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.15631622076034546,-0.11444076942861829,0.08212296537710051,0.036726506619411674
GPT-5.1,citation_q2__jcr_q3,5,5,0.6353532671928406,0.6189902424812317,0.026389069802151763,0.011801550788119654,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.0316888689994812,0.002336394315354484,0.05386604322229707,0.024089626864799613
GPT-5.1,citation_q2__jcr_q3__discipline_bio_evo,5,5,0.5954100489616394,0.5754568696022033,0.0380018676189824,0.016994951853598544,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.07163208723068237,-0.04119697856367384,0.02058773817065959,0.009207116410512401
GPT-5.1,citation_q2__jcr_q3__discipline_economics,5,5,0.5460327863693237,0.5322956740856171,0.04293577537808715,0.019201462482412918,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.12100934982299805,-0.08435817408026014,0.08146797675607795,0.03643358680319262
GPT-5.1,citation_q2__jcr_q3__discipline_math_phys_cs,5,5,0.41258132457733154,0.39604376554489135,0.10009887953386093,0.0447655798218551,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.25446081161499023,-0.22061008262098586,0.05421742324260464,0.024246768787068208
GPT-5.1,citation_q2__jcr_q3__discipline_other,5,5,0.551455020904541,0.5512068629264831,0.004675010563109466,0.002090728282928467,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.11558711528778076,-0.06544698523939405,0.05147376818119232,0.023019768942242346
GPT-5.1,citation_q2__jcr_q3__discipline_psych_social,5,5,0.7169237732887268,0.6519508004188538,0.05051927965503912,0.02259290869659792,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.04988163709640503,0.035296952252976556,0.10305654958131795,0.046088290078080886
GPT-5.1,citation_q2__jcr_q3__year_q1_oldest,5,5,0.41864484548568726,0.4051003694534302,0.07186160286927165,0.03213748579755707,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.24839729070663452,-0.21155347871244704,0.06513748595184506,0.029130369294352625
GPT-5.1,citation_q2__jcr_q3__year_q2,5,5,0.7122833132743835,0.6740670204162598,0.06113295192383701,0.02733948723338522,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.04524117708206177,0.05741317225038256,0.05723299341922346,0.02559537276823635
GPT-5.1,citation_q2__jcr_q3__year_q3,5,5,0.5932462811470032,0.569817841053009,0.06348813005913849,0.02839275491531628,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.0737958550453186,-0.04683600711286817,0.0978135517445519,0.04374355016430224
GPT-5.1,citation_q2__jcr_q3__year_q4_newest,5,5,0.6668245792388916,0.6319190859794617,0.07395384884131208,0.03307316664138357,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.00021755695343017578,0.015265237813584465,0.10075852810949716,0.045060583633131805
GPT-5.1,citation_q2__jcr_q4,5,5,0.36010992527008057,0.3503724902868271,0.06440852904730819,0.028804369856110176,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.3069322109222412,-0.2662813578790501,0.06670642089442254,0.02983201833112822
GPT-5.1,citation_q2__jcr_q4__discipline_bio_evo,5,5,0.6301141977310181,0.5928521156311035,0.054804831193712204,0.024509465608908286,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.03692793846130371,-0.02380173253477369,0.08879378525273851,0.039709787960928326
GPT-5.1,citation_q2__jcr_q4__discipline_economics,5,5,0.400481641292572,0.38174118399620055,0.08163123561020678,0.036506598382344775,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.26656049489974976,-0.23491266416967665,0.11827191392193548,0.052892807871690296
GPT-5.1,citation_q2__jcr_q4__discipline_math_phys_cs,5,5,0.5171235799789429,0.48895576000213625,0.059275180523274,0.02650866660572244,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1499185562133789,-0.12769808816374098,0.08625734661998734,0.03857545812021068
GPT-5.1,citation_q2__jcr_q4__discipline_psych_social,5,5,0.685722827911377,0.6465112805366516,0.057021810952070394,0.025500929097794278,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,0.018680691719055176,0.029857432370774407,0.09823935427438243,0.043933974844640726
GPT-5.1,citation_q2__jcr_q4__year_q1_oldest,5,5,0.4918111562728882,0.4693769156932831,0.10135118447069671,0.045325627615319775,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1752309799194336,-0.14727693247259413,0.1459040627882402,0.06525028051758051
GPT-5.1,citation_q2__jcr_q4__year_q2,5,5,0.4797716736793518,0.4593074440956116,0.04426066059619881,0.01979396916442938,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.18727046251296997,-0.15734640407026562,0.07436869253902362,0.03325869038300765
GPT-5.1,citation_q2__jcr_q4__year_q3,5,5,0.5993490219116211,0.5730267286300659,0.03464367670737298,0.015493123221642414,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.06769311428070068,-0.04362711953581129,0.07423815177780482,0.03320031077982369
GPT-5.1,citation_q2__year_q1_oldest,5,5,0.5383903384208679,0.5097188353538513,0.09737320029759876,0.04354661901042671,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.12865179777145386,-0.10693501281202589,0.06297544713710544,0.028163476142402458
GPT-5.1,citation_q2__year_q1_oldest__discipline_bio_evo,5,5,0.4988115727901459,0.48898580074310305,0.09978463522100049,0.044625045492835365,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1682305634021759,-0.12766804742277418,0.1042442873170621,0.046619462541394006
GPT-5.1,citation_q2__year_q1_oldest__discipline_economics,5,5,0.5074262022972107,0.48909661173820496,0.07833438089222669,0.0350322001300759,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.15961593389511108,-0.12755723642767225,0.0957061359248394,0.042801085158355116
GPT-5.1,citation_q2__year_q1_oldest__discipline_math_phys_cs,5,5,0.5396233201026917,0.5086471498012543,0.018944951581558372,0.008472439913361334,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.12741881608963013,-0.10800669836462293,0.06214038216687687,0.02779002373459047
GPT-5.1,citation_q2__year_q1_oldest__discipline_multidisciplinary,5,5,0.6040422320365906,0.5655124247074127,0.10197734003669678,0.04560565289733298,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.0629999041557312,-0.05114142345846449,0.14037328760614015,0.06277684266249162
GPT-5.1,citation_q2__year_q1_oldest__discipline_other,5,5,0.5130902528762817,0.5008134245872498,0.044146800276345266,0.019743049281402903,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.15395188331604004,-0.11584042357862745,0.0798617398281066,0.035715255811409746
GPT-5.1,citation_q2__year_q1_oldest__discipline_psych_social,5,5,0.5460656881332397,0.5297081530094147,0.07250978626286622,0.03242736222354986,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.12097644805908203,-0.08694569515646253,0.06402894784741026,0.02863461598291963
GPT-5.1,citation_q2__year_q2,5,5,0.5922874808311462,0.5817722976207733,0.08988883313144448,0.04019950826000903,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.07475465536117554,-0.03488155054510389,0.09878075155635067,0.04417609506970365
GPT-5.1,citation_q2__year_q2__discipline_bio_evo,5,5,0.6443907618522644,0.6063978910446167,0.059036017302547455,0.026401709561869973,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.022651374340057373,-0.010255957121260506,0.0576584676561984,0.025785650631546517
GPT-5.1,citation_q2__year_q2__discipline_economics,5,5,0.553846538066864,0.5382712304592132,0.04877757716816402,0.021813995665151287,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.11319559812545776,-0.07838261770666395,0.04601592542615995,0.020578947460090924
GPT-5.1,citation_q2__year_q2__discipline_math_phys_cs,5,5,0.49827754497528076,0.46544554829597473,0.11860628414712647,0.053042342782326085,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.16876459121704102,-0.15120829986990247,0.15755870306960357,0.07046239410206767
GPT-5.1,citation_q2__year_q2__discipline_multidisciplinary,5,5,0.5563391447067261,0.526979947090149,0.06662373909117454,0.029795041904615266,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1107029914855957,-0.08967390107572829,0.10356808834825221,0.04631705716927917
GPT-5.1,citation_q2__year_q2__discipline_other,5,5,0.6213086247444153,0.5989595592021942,0.07555567948820802,0.033789527084363925,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.045733511447906494,-0.01769428896368299,0.028543742514660284,0.012765149719006236
GPT-5.1,citation_q2__year_q2__discipline_psych_social,5,5,0.5983890295028687,0.575061047077179,0.08277287376615604,0.037017154486826784,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.06865310668945312,-0.04159280108869825,0.07686194958088001,0.034373708829201835
GPT-5.1,citation_q2__year_q3,5,5,0.49017003178596497,0.4703136682510376,0.02972438346426605,0.013293148403073914,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1768721044063568,-0.1463401799148396,0.0749146479968099,0.03350284908626708
GPT-5.1,citation_q2__year_q3__discipline_bio_evo,5,5,0.5060164332389832,0.47640971541404725,0.04793757445202685,0.021438335030237853,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.16102570295333862,-0.14024413275182995,0.08172887895044884,0.03655026581161105
GPT-5.1,citation_q2__year_q3__discipline_economics,5,5,0.6051803827285767,0.5516234576702118,0.06151077259327011,0.027508453773416597,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.06186175346374512,-0.06503039049566542,0.08772857296680775,0.039233410544566506
GPT-5.1,citation_q2__year_q3__discipline_math_phys_cs,5,5,0.4851221740245819,0.46910278797149657,0.06949366335095164,0.03107851105164274,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.18191996216773987,-0.14755106019438063,0.12255468703264444,0.05480812223324099
GPT-5.1,citation_q2__year_q3__discipline_multidisciplinary,5,5,0.5419865846633911,0.5244954407215119,0.05821429403810936,0.026034223746274652,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.12505555152893066,-0.09215840744436536,0.06707212428995624,0.02999556586153139
GPT-5.1,citation_q2__year_q3__discipline_other,5,5,0.5491161346435547,0.5491161346435547,0.0,0.0,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.11792600154876709,-0.06753771352232252,0.05440645338523103,0.024331305636810026
GPT-5.1,citation_q2__year_q3__discipline_psych_social,5,5,0.5259867310523987,0.4963602364063263,0.15047538152106488,0.06729463640426335,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.1410554051399231,-0.12029361175955092,0.15101309786727957,0.06753511046481313
GPT-5.1,citation_q2__year_q4_newest,5,5,0.6395355463027954,0.6045455992221832,0.1340910441636409,0.059967337984765494,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.027506589889526367,-0.012108248943693977,0.15022099261648414,0.0671808702275905
GPT-5.1,citation_q2__year_q4_newest__discipline_bio_evo,5,5,0.475395530462265,0.4512521862983704,0.044616220121553626,0.01995298021817757,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.19164660573005676,-0.16540166186750685,0.07163593862042132,0.032036565677452916
GPT-5.1,citation_q2__year_q4_newest__discipline_economics,5,5,0.5953635573387146,0.5584741294384002,0.10990900431263109,0.04915280099647213,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.07167857885360718,-0.05817971872747694,0.10589124205355732,0.04735600309072772
GPT-5.1,citation_q2__year_q4_newest__discipline_math_phys_cs,5,5,0.5282008051872253,0.5001346826553345,0.05345704549560516,0.023906717520894415,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.13884133100509644,-0.11651916551054273,0.03282712576970434,0.014680736945398802
GPT-5.1,citation_q2__year_q4_newest__discipline_multidisciplinary,5,5,0.5609939694404602,0.5413194894790649,0.020285637256824418,0.00907201277463235,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.10604816675186157,-0.07533435868681226,0.06286003986571509,0.028111864441617136
GPT-5.1,citation_q2__year_q4_newest__discipline_other,5,5,0.5356518030166626,0.5169681906700134,0.017072856902716167,0.007635213720919972,0.6670421361923218,0.6166538481658772,0.05440645338523103,0.024331305636810026,-0.13139033317565918,-0.09968565749586378,0.046745181303925874,0.0209050806032261
