n_filters,count,type_value,citation_value,jcr_value,year_value,discipline_value,collection_id,filter_label,filters_json,set_path
3,41,theoretical,,Q2,,psych_social,type_theoretical__jcr_q2__discipline_psych_social,type=theoretical | jcr=Q2 | discipline=psych_social,"{""discipline"": ""psych_social"", ""jcr"": ""Q2"", ""type"": ""theoretical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__jcr_q2__discipline_psych_social.csv
3,81,theoretical,,Q2,Q1_oldest,,type_theoretical__jcr_q2__year_q1_oldest,type=theoretical | jcr=Q2 | year=Q1_oldest,"{""jcr"": ""Q2"", ""type"": ""theoretical"", ""year"": ""Q1_oldest""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__jcr_q2__year_q1_oldest.csv
3,89,theoretical,,Q2,Q2,,type_theoretical__jcr_q2__year_q2,type=theoretical | jcr=Q2 | year=Q2,"{""jcr"": ""Q2"", ""type"": ""theoretical"", ""year"": ""Q2""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__jcr_q2__year_q2.csv
3,87,theoretical,,Q2,Q3,,type_theoretical__jcr_q2__year_q3,type=theoretical | jcr=Q2 | year=Q3,"{""jcr"": ""Q2"", ""type"": ""theoretical"", ""year"": ""Q3""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__jcr_q2__year_q3.csv
3,70,theoretical,,Q2,Q4_newest,,type_theoretical__jcr_q2__year_q4_newest,type=theoretical | jcr=Q2 | year=Q4_newest,"{""jcr"": ""Q2"", ""type"": ""theoretical"", ""year"": ""Q4_newest""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__jcr_q2__year_q4_newest.csv
3,139,theoretical,,Q3,,bio_evo,type_theoretical__jcr_q3__discipline_bio_evo,type=theoretical | jcr=Q3 | discipline=bio_evo,"{""discipline"": ""bio_evo"", ""jcr"": ""Q3"", ""type"": ""theoretical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__jcr_q3__discipline_bio_evo.csv
3,47,theoretical,,Q3,,economics,type_theoretical__jcr_q3__discipline_economics,type=theoretical | jcr=Q3 | discipline=economics,"{""discipline"": ""economics"", ""jcr"": ""Q3"", ""type"": ""theoretical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__jcr_q3__discipline_economics.csv
3,149,theoretical,,Q3,,math_phys_cs,type_theoretical__jcr_q3__discipline_math_phys_cs,type=theoretical | jcr=Q3 | discipline=math_phys_cs,"{""discipline"": ""math_phys_cs"", ""jcr"": ""Q3"", ""type"": ""theoretical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__jcr_q3__discipline_math_phys_cs.csv
3,7,theoretical,,Q3,,other,type_theoretical__jcr_q3__discipline_other,type=theoretical | jcr=Q3 | discipline=other,"{""discipline"": ""other"", ""jcr"": ""Q3"", ""type"": ""theoretical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__jcr_q3__discipline_other.csv
3,39,theoretical,,Q3,,psych_social,type_theoretical__jcr_q3__discipline_psych_social,type=theoretical | jcr=Q3 | discipline=psych_social,"{""discipline"": ""psych_social"", ""jcr"": ""Q3"", ""type"": ""theoretical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__jcr_q3__discipline_psych_social.csv
3,101,theoretical,,Q3,Q1_oldest,,type_theoretical__jcr_q3__year_q1_oldest,type=theoretical | jcr=Q3 | year=Q1_oldest,"{""jcr"": ""Q3"", ""type"": ""theoretical"", ""year"": ""Q1_oldest""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__jcr_q3__year_q1_oldest.csv
3,61,theoretical,,Q3,Q2,,type_theoretical__jcr_q3__year_q2,type=theoretical | jcr=Q3 | year=Q2,"{""jcr"": ""Q3"", ""type"": ""theoretical"", ""year"": ""Q2""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__jcr_q3__year_q2.csv
3,54,theoretical,,Q3,Q3,,type_theoretical__jcr_q3__year_q3,type=theoretical | jcr=Q3 | year=Q3,"{""jcr"": ""Q3"", ""type"": ""theoretical"", ""year"": ""Q3""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__jcr_q3__year_q3.csv
3,31,theoretical,,Q3,Q4_newest,,type_theoretical__jcr_q3__year_q4_newest,type=theoretical | jcr=Q3 | year=Q4_newest,"{""jcr"": ""Q3"", ""type"": ""theoretical"", ""year"": ""Q4_newest""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__jcr_q3__year_q4_newest.csv
3,13,theoretical,,Q4,,bio_evo,type_theoretical__jcr_q4__discipline_bio_evo,type=theoretical | jcr=Q4 | discipline=bio_evo,"{""discipline"": ""bio_evo"", ""jcr"": ""Q4"", ""type"": ""theoretical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__jcr_q4__discipline_bio_evo.csv
3,23,theoretical,,Q4,,economics,type_theoretical__jcr_q4__discipline_economics,type=theoretical | jcr=Q4 | discipline=economics,"{""discipline"": ""economics"", ""jcr"": ""Q4"", ""type"": ""theoretical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__jcr_q4__discipline_economics.csv
3,30,theoretical,,Q4,,math_phys_cs,type_theoretical__jcr_q4__discipline_math_phys_cs,type=theoretical | jcr=Q4 | discipline=math_phys_cs,"{""discipline"": ""math_phys_cs"", ""jcr"": ""Q4"", ""type"": ""theoretical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__jcr_q4__discipline_math_phys_cs.csv
3,2,theoretical,,Q4,,other,type_theoretical__jcr_q4__discipline_other,type=theoretical | jcr=Q4 | discipline=other,"{""discipline"": ""other"", ""jcr"": ""Q4"", ""type"": ""theoretical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__jcr_q4__discipline_other.csv
3,22,theoretical,,Q4,,psych_social,type_theoretical__jcr_q4__discipline_psych_social,type=theoretical | jcr=Q4 | discipline=psych_social,"{""discipline"": ""psych_social"", ""jcr"": ""Q4"", ""type"": ""theoretical""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__jcr_q4__discipline_psych_social.csv
3,12,theoretical,,Q4,Q1_oldest,,type_theoretical__jcr_q4__year_q1_oldest,type=theoretical | jcr=Q4 | year=Q1_oldest,"{""jcr"": ""Q4"", ""type"": ""theoretical"", ""year"": ""Q1_oldest""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__jcr_q4__year_q1_oldest.csv
3,8,theoretical,,Q4,Q2,,type_theoretical__jcr_q4__year_q2,type=theoretical | jcr=Q4 | year=Q2,"{""jcr"": ""Q4"", ""type"": ""theoretical"", ""year"": ""Q2""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__jcr_q4__year_q2.csv
3,12,theoretical,,Q4,Q3,,type_theoretical__jcr_q4__year_q3,type=theoretical | jcr=Q4 | year=Q3,"{""jcr"": ""Q4"", ""type"": ""theoretical"", ""year"": ""Q3""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__jcr_q4__year_q3.csv
3,9,theoretical,,Q4,Q4_newest,,type_theoretical__jcr_q4__year_q4_newest,type=theoretical | jcr=Q4 | year=Q4_newest,"{""jcr"": ""Q4"", ""type"": ""theoretical"", ""year"": ""Q4_newest""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__jcr_q4__year_q4_newest.csv
3,135,theoretical,,,Q1_oldest,bio_evo,type_theoretical__year_q1_oldest__discipline_bio_evo,type=theoretical | year=Q1_oldest | discipline=bio_evo,"{""discipline"": ""bio_evo"", ""type"": ""theoretical"", ""year"": ""Q1_oldest""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__year_q1_oldest__discipline_bio_evo.csv
3,72,theoretical,,,Q1_oldest,economics,type_theoretical__year_q1_oldest__discipline_economics,type=theoretical | year=Q1_oldest | discipline=economics,"{""discipline"": ""economics"", ""type"": ""theoretical"", ""year"": ""Q1_oldest""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__year_q1_oldest__discipline_economics.csv
3,150,theoretical,,,Q1_oldest,math_phys_cs,type_theoretical__year_q1_oldest__discipline_math_phys_cs,type=theoretical | year=Q1_oldest | discipline=math_phys_cs,"{""discipline"": ""math_phys_cs"", ""type"": ""theoretical"", ""year"": ""Q1_oldest""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__year_q1_oldest__discipline_math_phys_cs.csv
3,39,theoretical,,,Q1_oldest,multidisciplinary,type_theoretical__year_q1_oldest__discipline_multidisciplinary,type=theoretical | year=Q1_oldest | discipline=multidisciplinary,"{""discipline"": ""multidisciplinary"", ""type"": ""theoretical"", ""year"": ""Q1_oldest""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__year_q1_oldest__discipline_multidisciplinary.csv
3,12,theoretical,,,Q1_oldest,other,type_theoretical__year_q1_oldest__discipline_other,type=theoretical | year=Q1_oldest | discipline=other,"{""discipline"": ""other"", ""type"": ""theoretical"", ""year"": ""Q1_oldest""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__year_q1_oldest__discipline_other.csv
3,77,theoretical,,,Q1_oldest,psych_social,type_theoretical__year_q1_oldest__discipline_psych_social,type=theoretical | year=Q1_oldest | discipline=psych_social,"{""discipline"": ""psych_social"", ""type"": ""theoretical"", ""year"": ""Q1_oldest""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__year_q1_oldest__discipline_psych_social.csv
3,79,theoretical,,,Q2,bio_evo,type_theoretical__year_q2__discipline_bio_evo,type=theoretical | year=Q2 | discipline=bio_evo,"{""discipline"": ""bio_evo"", ""type"": ""theoretical"", ""year"": ""Q2""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__year_q2__discipline_bio_evo.csv
3,42,theoretical,,,Q2,economics,type_theoretical__year_q2__discipline_economics,type=theoretical | year=Q2 | discipline=economics,"{""discipline"": ""economics"", ""type"": ""theoretical"", ""year"": ""Q2""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__year_q2__discipline_economics.csv
3,166,theoretical,,,Q2,math_phys_cs,type_theoretical__year_q2__discipline_math_phys_cs,type=theoretical | year=Q2 | discipline=math_phys_cs,"{""discipline"": ""math_phys_cs"", ""type"": ""theoretical"", ""year"": ""Q2""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__year_q2__discipline_math_phys_cs.csv
3,66,theoretical,,,Q2,multidisciplinary,type_theoretical__year_q2__discipline_multidisciplinary,type=theoretical | year=Q2 | discipline=multidisciplinary,"{""discipline"": ""multidisciplinary"", ""type"": ""theoretical"", ""year"": ""Q2""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__year_q2__discipline_multidisciplinary.csv
3,23,theoretical,,,Q2,other,type_theoretical__year_q2__discipline_other,type=theoretical | year=Q2 | discipline=other,"{""discipline"": ""other"", ""type"": ""theoretical"", ""year"": ""Q2""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__year_q2__discipline_other.csv
3,53,theoretical,,,Q2,psych_social,type_theoretical__year_q2__discipline_psych_social,type=theoretical | year=Q2 | discipline=psych_social,"{""discipline"": ""psych_social"", ""type"": ""theoretical"", ""year"": ""Q2""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__year_q2__discipline_psych_social.csv
3,51,theoretical,,,Q3,bio_evo,type_theoretical__year_q3__discipline_bio_evo,type=theoretical | year=Q3 | discipline=bio_evo,"{""discipline"": ""bio_evo"", ""type"": ""theoretical"", ""year"": ""Q3""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__year_q3__discipline_bio_evo.csv
3,35,theoretical,,,Q3,economics,type_theoretical__year_q3__discipline_economics,type=theoretical | year=Q3 | discipline=economics,"{""discipline"": ""economics"", ""type"": ""theoretical"", ""year"": ""Q3""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__year_q3__discipline_economics.csv
3,188,theoretical,,,Q3,math_phys_cs,type_theoretical__year_q3__discipline_math_phys_cs,type=theoretical | year=Q3 | discipline=math_phys_cs,"{""discipline"": ""math_phys_cs"", ""type"": ""theoretical"", ""year"": ""Q3""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__year_q3__discipline_math_phys_cs.csv
3,49,theoretical,,,Q3,multidisciplinary,type_theoretical__year_q3__discipline_multidisciplinary,type=theoretical | year=Q3 | discipline=multidisciplinary,"{""discipline"": ""multidisciplinary"", ""type"": ""theoretical"", ""year"": ""Q3""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__year_q3__discipline_multidisciplinary.csv
3,12,theoretical,,,Q3,other,type_theoretical__year_q3__discipline_other,type=theoretical | year=Q3 | discipline=other,"{""discipline"": ""other"", ""type"": ""theoretical"", ""year"": ""Q3""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__year_q3__discipline_other.csv
3,55,theoretical,,,Q3,psych_social,type_theoretical__year_q3__discipline_psych_social,type=theoretical | year=Q3 | discipline=psych_social,"{""discipline"": ""psych_social"", ""type"": ""theoretical"", ""year"": ""Q3""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__year_q3__discipline_psych_social.csv
3,35,theoretical,,,Q4_newest,bio_evo,type_theoretical__year_q4_newest__discipline_bio_evo,type=theoretical | year=Q4_newest | discipline=bio_evo,"{""discipline"": ""bio_evo"", ""type"": ""theoretical"", ""year"": ""Q4_newest""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__year_q4_newest__discipline_bio_evo.csv
3,19,theoretical,,,Q4_newest,economics,type_theoretical__year_q4_newest__discipline_economics,type=theoretical | year=Q4_newest | discipline=economics,"{""discipline"": ""economics"", ""type"": ""theoretical"", ""year"": ""Q4_newest""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__year_q4_newest__discipline_economics.csv
3,232,theoretical,,,Q4_newest,math_phys_cs,type_theoretical__year_q4_newest__discipline_math_phys_cs,type=theoretical | year=Q4_newest | discipline=math_phys_cs,"{""discipline"": ""math_phys_cs"", ""type"": ""theoretical"", ""year"": ""Q4_newest""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__year_q4_newest__discipline_math_phys_cs.csv
3,53,theoretical,,,Q4_newest,multidisciplinary,type_theoretical__year_q4_newest__discipline_multidisciplinary,type=theoretical | year=Q4_newest | discipline=multidisciplinary,"{""discipline"": ""multidisciplinary"", ""type"": ""theoretical"", ""year"": ""Q4_newest""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__year_q4_newest__discipline_multidisciplinary.csv
3,25,theoretical,,,Q4_newest,other,type_theoretical__year_q4_newest__discipline_other,type=theoretical | year=Q4_newest | discipline=other,"{""discipline"": ""other"", ""type"": ""theoretical"", ""year"": ""Q4_newest""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__year_q4_newest__discipline_other.csv
3,47,theoretical,,,Q4_newest,psych_social,type_theoretical__year_q4_newest__discipline_psych_social,type=theoretical | year=Q4_newest | discipline=psych_social,"{""discipline"": ""psych_social"", ""type"": ""theoretical"", ""year"": ""Q4_newest""}",literature/output/evidence_cards/literature_evidence_cards_cleaned/collection_metadata_sets/sets/type_theoretical__year_q4_newest__discipline_psych_social.csv
