model,kind,item_id,group,correlation,count
Gemini 2.5 Pro,individual_papers,10.1086_717102,Empirical,0.643883466720581,
Gemini 2.5 Pro,individual_papers,10.1086_720287,Empirical,0.4351411461830139,
Gemini 2.5 Pro,individual_papers,10.1086_730203,Non-empirical,0.3687991201877594,
Gemini 2.5 Pro,individual_papers,10.1086_730717,Empirical,0.4927963316440582,
Gemini 2.5 Pro,individual_papers,10.1086_731967,Empirical,0.5047706365585327,
Gemini 2.5 Pro,individual_papers,10.1088_0253-6102_56_4_07,Non-empirical,0.4950769543647766,
Gemini 2.5 Pro,individual_papers,10.1088_0253-6102_62_5_03,Non-empirical,0.5220426321029663,
Gemini 2.5 Pro,individual_papers,10.1088_1367-2630_12_8_083005,Non-empirical,0.5731170177459717,
Gemini 2.5 Pro,individual_papers,10.1088_1367-2630_14_4_043013,Non-empirical,0.5160682797431946,
Gemini 2.5 Pro,individual_papers,10.1088_1367-2630_14_6_063031,Non-empirical,0.5904666781425476,
Gemini 2.5 Pro,individual_papers,10.1088_1367-2630_14_9_093016,Non-empirical,0.5783909559249878,
Gemini 2.5 Pro,individual_papers,10.1088_1367-2630_16_8_083016,Non-empirical,0.476111888885498,
Gemini 2.5 Pro,individual_papers,10.1088_1367-2630_18_8_083021,Non-empirical,0.5125575661659241,
Gemini 2.5 Pro,individual_papers,10.1088_1367-2630_abcb70,Non-empirical,0.5936285853385925,
Gemini 2.5 Pro,individual_papers,10.1088_1367-2630_abf205,Non-empirical,0.5521973371505737,
Gemini 2.5 Pro,individual_papers,10.1088_1367-2630_aca995,Non-empirical,0.5296317338943481,
Gemini 2.5 Pro,individual_papers,10.1088_1478-3975_12_4_046005,Non-empirical,0.5149767398834229,
Gemini 2.5 Pro,individual_papers,10.1088_1674-1056_19_10_100204,Non-empirical,0.5829285383224487,
Gemini 2.5 Pro,individual_papers,10.1088_1674-1056_19_11_110201,Non-empirical,0.5629631876945496,
Gemini 2.5 Pro,individual_papers,10.1088_1674-1056_27_6_060203,Non-empirical,0.4525584280490875,
Gemini 2.5 Pro,individual_papers,10.1088_1674-1056_ad5274,Non-empirical,0.5622643828392029,
Gemini 2.5 Pro,individual_papers,10.1088_1674-1056_ad5aee,Non-empirical,0.5114541053771973,
Gemini 2.5 Pro,individual_papers,10.1088_1742-5468_2006_06_p06013,Non-empirical,0.5491161346435547,
Gemini 2.5 Pro,individual_papers,10.1088_1742-5468_2009_09_p09012,Non-empirical,0.5615482330322266,
Gemini 2.5 Pro,individual_papers,10.1088_1742-5468_2010_12_p12004,Non-empirical,0.5857862830162048,
Gemini 2.5 Pro,individual_papers,10.1088_1742-5468_ab96b2,Non-empirical,0.5627943873405457,
Gemini 2.5 Pro,individual_papers,10.1088_1742-5468_abb236,Non-empirical,0.5084952712059021,
Gemini 2.5 Pro,individual_papers,10.1088_1742-5468_ac7a28,Non-empirical,0.5462985634803772,
Gemini 2.5 Pro,individual_papers,10.1088_1742-5468_ad4e29,Non-empirical,0.5769002437591553,
Gemini 2.5 Pro,individual_papers,10.1088_2632-072X_ac6c6e,Non-empirical,0.5949421525001526,
Gemini 2.5 Pro,individual_papers,10.1088_2632-072X_ad0208,Non-empirical,0.5861532688140869,
Gemini 2.5 Pro,individual_papers,10.1093_aepp_ppq017,Empirical,0.4832495450973511,
Gemini 2.5 Pro,individual_papers,10.1093_ajae_aar154,Non-empirical,0.6041900515556335,
Gemini 2.5 Pro,individual_papers,10.1093_ajae_aay025,Empirical,0.4675528407096863,
Gemini 2.5 Pro,individual_papers,10.1093_aler_aht010,Empirical,0.3018052875995636,
Gemini 2.5 Pro,individual_papers,10.1093_aler_ahw005,Empirical,0.5873482823371887,
Gemini 2.5 Pro,individual_papers,10.1093_bjps_axu024,Non-empirical,0.5001861453056335,
Gemini 2.5 Pro,individual_papers,10.1093_bjps_axz022,Non-empirical,0.5971956849098206,
Gemini 2.5 Pro,individual_papers,10.1093_ei_cbi045,Empirical,0.5200060606002808,
Gemini 2.5 Pro,individual_papers,10.1093_ej_ueaa116,Non-empirical,0.5510541796684265,
Gemini 2.5 Pro,individual_papers,10.1093_ej_uead005,Empirical,0.5592555999755859,
Gemini 2.5 Pro,individual_papers,10.1093_ej_uead030,Empirical,0.5372915863990784,
Gemini 2.5 Pro,individual_papers,10.1093_ejil_chaa009,Non-empirical,0.693411111831665,
Gemini 2.5 Pro,individual_papers,10.1093_esr_jcaa062,Empirical,0.5305657982826233,
Gemini 2.5 Pro,individual_papers,10.1093_jae_ejr034,Empirical,0.1850459277629852,
Gemini 2.5 Pro,individual_papers,10.1093_jeea_jvz008,Non-empirical,0.5251214504241943,
Gemini 2.5 Pro,individual_papers,10.1093_jleo_ewad011,Empirical,0.6212109923362732,
Gemini 2.5 Pro,individual_papers,10.1093_jleo_ewp039,Non-empirical,0.5039810538291931,
Gemini 2.5 Pro,individual_papers,10.1093_jleo_ewq015,Empirical,0.5447390079498291,
Gemini 2.5 Pro,individual_papers,10.1093_jleo_ewu019,Empirical,0.5608953833580017,
Gemini 2.5 Pro,individual_papers,10.1093_jleo_ewy026,Empirical,0.5400685667991638,
Gemini 2.5 Pro,individual_papers,10.1093_jleo_ewz004,Empirical,0.5893195271492004,
Gemini 2.5 Pro,individual_papers,10.1093_oep_gpv048,Empirical,0.7600194215774536,
Gemini 2.5 Pro,individual_papers,10.1093_oep_gpy045,Empirical,0.492923229932785,
Gemini 2.5 Pro,individual_papers,10.1093_pnasnexus_pgad054,Non-empirical,0.6514209508895874,
Gemini 2.5 Pro,individual_papers,10.1093_pnasnexus_pgad091,Empirical,0.3136426210403442,
Gemini 2.5 Pro,individual_papers,10.1093_pnasnexus_pgae200,Empirical,0.4812842011451721,
Gemini 2.5 Pro,individual_papers,10.1093_pnasnexus_pgaf150,Empirical,0.5519028902053833,
Gemini 2.5 Pro,individual_papers,10.1093_qje_qjaa035,Non-empirical,0.0273033902049064,
Gemini 2.5 Pro,individual_papers,10.1093_restud_rds016,Non-empirical,0.5067533850669861,
Gemini 2.5 Pro,individual_papers,10.1093_restud_rdt022,Empirical,0.379732608795166,
Gemini 2.5 Pro,individual_papers,10.1093_restud_rdv040,Empirical,0.5072497725486755,
Gemini 2.5 Pro,individual_papers,10.1093_restud_rdy048,Non-empirical,0.5883494019508362,
Gemini 2.5 Pro,individual_papers,10.1093_scan_nsab124,Empirical,0.5489099025726318,
Gemini 2.5 Pro,individual_papers,10.1093_scan_nst023,Empirical,0.5339154601097107,
Gemini 2.5 Pro,individual_papers,10.1093_sf_sot015,Empirical,0.5990636944770813,
Gemini 2.5 Pro,individual_papers,10.1093_sf_sov110,Empirical,0.5310057401657104,
Gemini 2.5 Pro,individual_papers,10.1093_sf_soy017,Empirical,0.4130541384220123,
Gemini 2.5 Pro,individual_papers,10.1098_rsbl.2005.0344,Empirical,0.5549686551094055,
Gemini 2.5 Pro,individual_papers,10.1098_rsbl.2013.0903,Non-empirical,0.6108154058456421,
Gemini 2.5 Pro,individual_papers,10.1098_rsbl.2013.1069,Empirical,0.6027250289916992,
Gemini 2.5 Pro,individual_papers,10.1098_rsbl.2014.0388,Empirical,0.5455873608589172,
Gemini 2.5 Pro,individual_papers,10.1098_rsbl.2015.0172,Empirical,0.5543454885482788,
Gemini 2.5 Pro,individual_papers,10.1098_rsbl.2016.0341,Non-empirical,0.525681734085083,
Gemini 2.5 Pro,individual_papers,10.1098_rsif.2011.0063,Empirical,0.5862498879432678,
Gemini 2.5 Pro,individual_papers,10.1098_rsif.2012.0997,Non-empirical,0.5491161346435547,
Gemini 2.5 Pro,individual_papers,10.1098_rsif.2013.1044,Non-empirical,0.678194522857666,
Gemini 2.5 Pro,individual_papers,10.1098_rsif.2014.0735,Non-empirical,0.5491161346435547,
Gemini 2.5 Pro,individual_papers,10.1098_rsif.2014.0935,Non-empirical,0.5246410965919495,
Gemini 2.5 Pro,individual_papers,10.1098_rsif.2019.0127,Non-empirical,0.7129818201065063,
Gemini 2.5 Pro,individual_papers,10.1098_rsif.2020.0880,Non-empirical,0.5491161346435547,
Gemini 2.5 Pro,individual_papers,10.1098_rsif.2021.0755,Non-empirical,0.4721912741661072,
Gemini 2.5 Pro,individual_papers,10.1098_rsif.2022.0036,Non-empirical,0.5924913287162781,
Gemini 2.5 Pro,individual_papers,10.1098_rsif.2022.0082,Non-empirical,0.5097050070762634,
Gemini 2.5 Pro,individual_papers,10.1098_rsif.2022.0653,Non-empirical,0.6009891629219055,
Gemini 2.5 Pro,individual_papers,10.1098_rsif.2023.0698,Non-empirical,0.5658859610557556,
Gemini 2.5 Pro,individual_papers,10.1098_rsif.2024.0019,Non-empirical,0.5618879795074463,
Gemini 2.5 Pro,individual_papers,10.1098_rsif.2024.0547,Non-empirical,0.5281659960746765,
Gemini 2.5 Pro,individual_papers,10.1098_rsif.2024.0827,Non-empirical,0.6001148223876953,
Gemini 2.5 Pro,individual_papers,10.1098_rsos.150223,Non-empirical,0.4341711699962616,
Gemini 2.5 Pro,individual_papers,10.1098_rsos.160510,Empirical,0.4029653072357178,
Gemini 2.5 Pro,individual_papers,10.1098_rsos.192090,Empirical,0.5935125946998596,
Gemini 2.5 Pro,individual_papers,10.1098_rsos.200617,Empirical,0.54742431640625,
Gemini 2.5 Pro,individual_papers,10.1098_rsos.211983,Empirical,0.5544325709342957,
Gemini 2.5 Pro,individual_papers,10.1098_rsos.220856,Non-empirical,0.5452054142951965,
Gemini 2.5 Pro,individual_papers,10.1098_rsos.230830,Non-empirical,0.5959241390228271,
Gemini 2.5 Pro,individual_papers,10.1098_rsos.230867,Empirical,0.5027254819869995,
Gemini 2.5 Pro,individual_papers,10.1098_rsos.230969,Non-empirical,0.5783255100250244,
Gemini 2.5 Pro,individual_papers,10.1098_rsos.240717,Non-empirical,0.5291072130203247,
Gemini 2.5 Pro,individual_papers,10.1098_rspa.2019.0349,Non-empirical,0.635630190372467,
Gemini 2.5 Pro,individual_papers,10.1098_rspa.2021.0397,Non-empirical,0.5163524746894836,
Gemini 2.5 Pro,individual_papers,10.1098_rspa.2021.0568,Non-empirical,0.581578254699707,
Gemini 2.5 Pro,individual_papers,10.1098_rspa.2022.0290,Non-empirical,0.641716480255127,
Gemini 2.5 Pro,individual_papers,10.1098_rspa.2022.0393,Non-empirical,0.4538338482379913,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2000.1266,Non-empirical,0.5192741751670837,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2003.2336,Non-empirical,0.531421959400177,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2007.1322,Non-empirical,0.284977912902832,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2007.1517,Empirical,0.5563534498214722,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2007.1558,Empirical,0.5178982615470886,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2008.1082,Empirical,0.3742587268352508,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2008.1623,Non-empirical,0.5821360349655151,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2008.1715,Non-empirical,0.5446026921272278,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2009.1480,Non-empirical,0.5399215221405029,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2009.1900,Empirical,0.3453733026981354,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2010.0065,Non-empirical,0.595668613910675,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2010.1275,Non-empirical,0.653740644454956,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2010.2342,Empirical,0.6120852828025818,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2011.0252,Empirical,0.5188362002372742,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2011.0690,Empirical,0.6173253059387207,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2011.0805,Empirical,0.5850832462310791,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2012.0063,Empirical,0.5501994490623474,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2012.0937,Empirical,0.5646767020225525,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2012.2043,Empirical,0.5491161346435547,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2012.2498,Non-empirical,0.575200617313385,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2012.2723,Empirical,0.5461810231208801,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2013.0247,Empirical,0.5667983889579773,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2013.0553,Empirical,0.5704644322395325,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2013.0699,Non-empirical,0.5760018825531006,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2013.2661,Non-empirical,0.5251226425170898,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2014.1661,Empirical,0.5733672380447388,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2014.1994,Non-empirical,0.2610310018062591,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2015.1975,Non-empirical,0.5880951881408691,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2015.2431,Non-empirical,0.6097658276557922,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2016.0488,Non-empirical,0.4342975616455078,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2016.0694,Empirical,0.5778131484985352,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2017.0929,Non-empirical,0.6560643315315247,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2018.1508,Non-empirical,0.5955791473388672,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2019.0001,Non-empirical,0.5776143670082092,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2019.1943,Non-empirical,0.6356979608535767,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2021.1590,Empirical,0.6210018992424011,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2021.1611,Empirical,0.6440111994743347,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2021.1773,Empirical,0.6251896023750305,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2021.2174,Empirical,0.52064049243927,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2023.1716,Non-empirical,0.5552603602409363,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2024.0182,Non-empirical,0.4982542097568512,
Gemini 2.5 Pro,individual_papers,10.1098_rspb.2025.0973,Non-empirical,0.6136842370033264,
Gemini 2.5 Pro,individual_papers,10.1098_rstb.2008.0275,Empirical,0.5798342823982239,
Gemini 2.5 Pro,individual_papers,10.1098_rstb.2009.0134,Non-empirical,0.568595826625824,
Gemini 2.5 Pro,individual_papers,10.1098_rstb.2010.0135,Empirical,0.4838159680366516,
Gemini 2.5 Pro,individual_papers,10.1098_rstb.2010.0146,Non-empirical,0.556896984577179,
Gemini 2.5 Pro,individual_papers,10.1098_rstb.2010.0157,Non-empirical,0.5624351501464844,
Gemini 2.5 Pro,individual_papers,10.1098_rstb.2010.0159,Non-empirical,0.5491161346435547,
Gemini 2.5 Pro,individual_papers,10.1098_rstb.2010.0310,Non-empirical,0.6601565480232239,
Gemini 2.5 Pro,individual_papers,10.1098_rstb.2015.0010,Empirical,0.4402827322483063,
Gemini 2.5 Pro,individual_papers,10.1098_rstb.2015.0011,Empirical,0.45912966132164,
Gemini 2.5 Pro,individual_papers,10.1098_rstb.2015.0016,Non-empirical,0.5787354111671448,
Gemini 2.5 Pro,individual_papers,10.1098_rstb.2015.0089,Non-empirical,0.5756018161773682,
Gemini 2.5 Pro,individual_papers,10.1098_rstb.2015.0098,Non-empirical,0.6764347553253174,
Gemini 2.5 Pro,individual_papers,10.1098_rstb.2015.0099,Non-empirical,0.625764787197113,
Gemini 2.5 Pro,individual_papers,10.1098_rstb.2015.0100,Non-empirical,0.3591157495975494,
Gemini 2.5 Pro,individual_papers,10.1098_rstb.2020.0047,Non-empirical,0.5586622357368469,
Gemini 2.5 Pro,individual_papers,10.1098_rstb.2020.0289,Non-empirical,0.4521619975566864,
Gemini 2.5 Pro,individual_papers,10.1098_rstb.2020.0291,Non-empirical,0.5456604361534119,
Gemini 2.5 Pro,individual_papers,10.1098_rstb.2020.0293,Non-empirical,0.5180990695953369,
Gemini 2.5 Pro,individual_papers,10.1098_rstb.2020.0300,Non-empirical,0.5030023455619812,
Gemini 2.5 Pro,individual_papers,10.1098_rstb.2020.0302,Empirical,0.4889692962169647,
Gemini 2.5 Pro,individual_papers,10.1098_rstb.2020.0304,Empirical,0.2268220484256744,
Gemini 2.5 Pro,individual_papers,10.1098_rstb.2022.0303,Non-empirical,0.5608859062194824,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.100.052304,Non-empirical,0.5595132112503052,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.101.062419,Non-empirical,0.5374063849449158,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.102.052414,Non-empirical,0.629772961139679,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.103.012304,Non-empirical,0.6015297770500183,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.109.054303,Non-empirical,0.4663330316543579,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.110.034301,Non-empirical,0.5974586606025696,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.110.034307,Non-empirical,0.4532881677150726,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.111.024306,Non-empirical,0.6128513216972351,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.69.051913,Non-empirical,0.5858715176582336,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.72.056118,Non-empirical,0.5500749349594116,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.76.026114,Non-empirical,0.5977689027786255,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.80.026121,Non-empirical,0.5974713563919067,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.80.066101,Non-empirical,0.5057924389839172,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.81.036115,Non-empirical,0.5823765397071838,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.81.057104,Non-empirical,0.5032579302787781,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.83.036101,Non-empirical,0.5061109066009521,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.84.046106,Non-empirical,0.4049391746520996,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.84.066115,Non-empirical,0.5046544671058655,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.86.036101,Non-empirical,0.5988426804542542,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.88.042128,Non-empirical,0.5732371211051941,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.90.032802,Non-empirical,0.5550270676612854,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.90.042726,Non-empirical,0.531313419342041,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.91.022121,Non-empirical,0.4485612213611603,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.91.042810,Non-empirical,0.5768972039222717,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.91.062802,Non-empirical,0.5919812321662903,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.91.062804,Non-empirical,0.613513708114624,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.92.012819,Non-empirical,0.5297340154647827,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.92.042813,Non-empirical,0.5976358652114868,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.95.052309,Non-empirical,0.6158806085586548,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.95.052316,Non-empirical,0.5942701697349548,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.97.012305,Non-empirical,0.5559762120246887,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevE.97.062136,Non-empirical,0.5526589155197144,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevX.3.041021,Non-empirical,0.5508905649185181,
Gemini 2.5 Pro,individual_papers,10.1103_PhysRevX.7.041027,Non-empirical,0.6269388794898987,
Gemini 2.5 Pro,individual_papers,10.1103_sz5b-j75y,Non-empirical,0.6040172576904297,
Gemini 2.5 Pro,individual_papers,10.1108_01437720310502177,Empirical,0.2232924103736877,
Gemini 2.5 Pro,individual_papers,10.1108_tpm-03-2020-0021,Empirical,0.5056487917900085,
Gemini 2.5 Pro,individual_papers,10.1109_access.2020.2995658,Non-empirical,0.5489168167114258,
Gemini 2.5 Pro,individual_papers,10.1109_access.2021.3084342,Non-empirical,0.5456646084785461,
Gemini 2.5 Pro,individual_papers,10.1109_access.2021.3128647,Non-empirical,0.5950765609741211,
Gemini 2.5 Pro,individual_papers,10.1109_jstsp.2013.2263785,Non-empirical,0.5520079135894775,
Gemini 2.5 Pro,individual_papers,10.1109_jstsp.2014.2316597,Non-empirical,0.5034516453742981,
Gemini 2.5 Pro,individual_papers,10.1109_tac.2021.3087652,Non-empirical,0.6544546484947205,
Gemini 2.5 Pro,individual_papers,10.1109_tac.2025.3529852,Non-empirical,0.5754931569099426,
Gemini 2.5 Pro,individual_papers,10.1109_tcsii.2019.2910893,Non-empirical,0.6160367131233215,
Gemini 2.5 Pro,individual_papers,10.1109_tcsii.2021.3133711,Non-empirical,0.5399020314216614,
Gemini 2.5 Pro,individual_papers,10.1109_tcss.2022.3144978,Non-empirical,0.4078769981861114,
Gemini 2.5 Pro,individual_papers,10.1109_tcss.2023.3324087,Non-empirical,0.4791245758533478,
Gemini 2.5 Pro,individual_papers,10.1109_tcss.2024.3386501,Non-empirical,0.5942267179489136,
Gemini 2.5 Pro,individual_papers,10.1109_tnse.2023.3279094,Non-empirical,0.5189922451972961,
Gemini 2.5 Pro,individual_papers,10.1109_tnsm.2015.2397883,Non-empirical,0.4768349826335907,
