custom_id,paper_id,dimension,present,evidence_tier,effect_direction,evidence_basis,notes,support_refs
10.1126_science.1202599,10.1126_science.1202599,all_or_nothing,yes,informative_direct,N/A,manipulated,Contribution was continuous from 0 to the endowment.,Experiment description
10.1126_science.1202599,10.1126_science.1202599,default_contrib,no,not_present,N/A,N/A,No mention of default contribution framing.,
10.1126_science.1202599,10.1126_science.1202599,mpcr,yes,informative_direct,N/A,manipulated,"The sum of contributions is increased by 20% and divided equally among 4 players, so MPCR = 1.2/4 = 0.3.",Experiment description
10.1126_science.1202599,10.1126_science.1202599,punishment_cost,yes,informative_direct,N/A,manipulated,"Punishment is costly to the punisher, but the exact cost per unit is not specified in the main text.",Experiment description
10.1126_science.1202599,10.1126_science.1202599,punishment_tech,yes,mention_only,N/A,discussion_only,Punishment reduces the payoff of the punished; the exact impact per unit cost is not specified.,Experiment description
10.1126_science.1202599,10.1126_science.1202599,reward_exists,no,not_present,N/A,N/A,No reward mechanism is described.,
10.1126_science.1202599,10.1126_science.1202599,reward_cost,no,not_present,N/A,N/A,No reward mechanism is described.,
10.1126_science.1202599,10.1126_science.1202599,reward_tech,no,not_present,N/A,N/A,No reward mechanism is described.,
10.1126_science.1202599,10.1126_science.1202599,show_n_rounds,yes,informative_direct,N/A,manipulated,Players knew the number of rounds (20 after 5 practice rounds).,Experiment description
10.1126_science.1202599,10.1126_science.1202599,show_other_summaries,yes,informative_direct,N/A,manipulated,Players received information on each other's contributions before the punishment stage.,Experiment description
10.1126_science.1202599,10.1126_science.1202599,show_punishment_id,no,informative_direct,N/A,manipulated,Identities of group members were withheld except for ethnicity; punishment was anonymous.,Experiment description
10.1126_science.1241399,10.1126_science.1241399,player_count,yes,informative_direct,N/A,manipulated,Each round involves two players: Player A (decision maker) and Player B (potential punisher).,"Methods description, paragraph 3"
10.1126_science.1241399,10.1126_science.1241399,num_rounds,yes,mention_only,N/A,discussion_only,"The experiment is described as having multiple rounds, but the exact number of rounds is not specified in the main text.","Methods description, paragraph 3"
10.1126_science.1241399,10.1126_science.1241399,chat,yes,mention_only,N/A,discussion_only,Interactions are described as anonymous and via computer terminals; no chat or communication is allowed.,"Methods description, paragraph 3"
10.1126_science.1241399,10.1126_science.1241399,all_or_nothing,yes,informative_direct,N/A,manipulated,Contribution (transfer) is continuous: Player A decides how much to transfer from their endowment.,"Methods description, paragraph 3"
10.1126_science.1241399,10.1126_science.1241399,default_contrib,no,not_present,N/A,N/A,No mention of default contribution framing.,
10.1126_science.1241399,10.1126_science.1241399,mpcr,no,not_present,N/A,N/A,Not a public goods game; no marginal per-capita return is defined.,
10.1126_science.1241399,10.1126_science.1241399,punishment_cost,yes,mention_only,N/A,discussion_only,"Player B can reduce Player A's MUs in punishment rounds, but the cost structure for punishment is not specified in the main text.","Methods description, paragraph 3"
10.1126_science.1241399,10.1126_science.1241399,punishment_tech,no,not_present,N/A,N/A,No details on punishment effectiveness per unit cost.,
10.1126_science.1241399,10.1126_science.1241399,reward_exists,no,not_present,N/A,N/A,No reward mechanism is present.,
10.1126_science.1241399,10.1126_science.1241399,reward_cost,no,not_present,N/A,N/A,No reward mechanism.,
10.1126_science.1241399,10.1126_science.1241399,reward_tech,no,not_present,N/A,N/A,No reward mechanism.,
10.1126_science.1241399,10.1126_science.1241399,show_n_rounds,no,not_present,N/A,N/A,No information on whether the number of rounds was shown to participants.,
10.1126_science.1241399,10.1126_science.1241399,show_other_summaries,no,not_present,N/A,N/A,No mention of summary information about others' contributions or payoffs.,
10.1126_science.1241399,10.1126_science.1241399,show_punishment_id,yes,informative_direct,N/A,manipulated,Interactions are anonymous; Player A does not know the identity of Player B.,"Methods description, paragraph 3"
10.1126_science.7652573,10.1126_science.7652573,player_count,yes,informative_indirect,N/A,discussion_only,Prides studied contained 2-7 adult females; group size is discussed as a contextual factor in behavioral strategies.,Methods section | Results section | Fig. 1
10.1126_science.7652573,10.1126_science.7652573,num_rounds,no,not_present,N/A,N/A,No repeated rounds or iterated game structure; each playback is a single event.,
10.1126_science.7652573,10.1126_science.7652573,chat,no,not_present,N/A,N/A,No communication or chat manipulation; natural vocalizations only.,
10.1126_science.7652573,10.1126_science.7652573,all_or_nothing,no,not_present,N/A,N/A,"Participation is measured as latency and order, not as all-or-nothing choices.",
10.1126_science.7652573,10.1126_science.7652573,default_contrib,no,not_present,N/A,N/A,No default framing of contribution; naturalistic behavior.,
10.1126_science.7652573,10.1126_science.7652573,mpcr,no,not_present,N/A,N/A,No marginal per-capita return or equivalent parameter.,
10.1126_science.7652573,10.1126_science.7652573,punishment_cost,no,not_present,N/A,N/A,No punishment or sanctioning mechanism observed or measured.,
10.1126_science.7652573,10.1126_science.7652573,punishment_tech,no,not_present,N/A,N/A,No punishment technology or effectiveness; punishment is absent.,
10.1126_science.7652573,10.1126_science.7652573,reward_exists,no,not_present,N/A,N/A,No explicit reward mechanism for cooperation.,
10.1126_science.7652573,10.1126_science.7652573,reward_cost,no,not_present,N/A,N/A,No reward cost parameter.,
10.1126_science.7652573,10.1126_science.7652573,reward_tech,no,not_present,N/A,N/A,No reward technology or effectiveness.,
10.1126_science.7652573,10.1126_science.7652573,show_n_rounds,no,not_present,N/A,N/A,No information about rounds or end of game; not applicable.,
10.1126_science.7652573,10.1126_science.7652573,show_other_summaries,no,not_present,N/A,N/A,No summary information shown; natural observation.,
10.1126_science.7652573,10.1126_science.7652573,show_punishment_id,no,not_present,N/A,N/A,"No punishment, so no identification of punishers.",
10.1136_medethics-2016-103593,10.1136_medethics-2016-103593,player_count,no,not_present,N/A,N/A,Theoretical discussion references n-player games but does not specify or analyze player count as a moderator.,
10.1136_medethics-2016-103593,10.1136_medethics-2016-103593,num_rounds,no,not_present,N/A,N/A,No discussion of repeated vs. one-shot games or number of rounds.,
10.1136_medethics-2016-103593,10.1136_medethics-2016-103593,chat,no,not_present,N/A,N/A,No mention of communication or chat between players.,
10.1136_medethics-2016-103593,10.1136_medethics-2016-103593,all_or_nothing,no,not_present,N/A,N/A,No discussion of all-or-nothing vs. continuous contribution choices.,
10.1136_medethics-2016-103593,10.1136_medethics-2016-103593,default_contrib,no,not_present,N/A,N/A,No mention of default contribution framing.,
10.1136_medethics-2016-103593,10.1136_medethics-2016-103593,mpcr,no,not_present,N/A,N/A,No explicit discussion of marginal per-capita return.,
10.1136_medethics-2016-103593,10.1136_medethics-2016-103593,punishment_cost,yes,informative_indirect,less_positive,discussion_only,"The paper discusses that the effect of punishment is sensitive to the ratio of cost of punishment to the benefits of cooperation, but does not provide quantitative analysis.","COMPLEX INTERVENTIONS FOR MORAL BIOENHANCEMENT | References 51, 52"
10.1136_medethics-2016-103593,10.1136_medethics-2016-103593,punishment_tech,yes,informative_indirect,less_positive,discussion_only,Discusses that increasing the harshness (effectiveness) of punishment is not robustly predicted to improve cooperation or efficiency; may harm group welfare.,COMPLEX INTERVENTIONS FOR MORAL BIOENHANCEMENT | Table 1
10.1136_medethics-2016-103593,10.1136_medethics-2016-103593,reward_exists,no,not_present,N/A,N/A,No discussion of reward mechanisms.,
10.1136_medethics-2016-103593,10.1136_medethics-2016-103593,reward_cost,no,not_present,N/A,N/A,No discussion of reward cost.,
10.1136_medethics-2016-103593,10.1136_medethics-2016-103593,reward_tech,no,not_present,N/A,N/A,No discussion of reward effectiveness.,
10.1136_medethics-2016-103593,10.1136_medethics-2016-103593,show_n_rounds,no,not_present,N/A,N/A,No mention of whether players know the number of rounds.,
10.1136_medethics-2016-103593,10.1136_medethics-2016-103593,show_other_summaries,no,not_present,N/A,N/A,No mention of summary information about others' contributions or payoffs.,
10.1136_medethics-2016-103593,10.1136_medethics-2016-103593,show_punishment_id,yes,informative_indirect,less_positive,discussion_only,"Mentions that punishment is more effective when interactions are non-anonymous, but also that anti-social punishment can occur. The effect on efficiency is negative when punishment is harsh or misapplied.","COMPLEX INTERVENTIONS FOR MORAL BIOENHANCEMENT | References 51, 52"
